time,id,x,y,angle,type,speed,pos,lane,slope,signals,acceleration,distance
198.8,myflow.46,11.53,4.8,270.0,speeder,0.06,88.47,-E1_0,0.0,8,-0.04,88.47
198.8,myflow.47,-1.19,7.53,175.28,speeder,1.37,2.9,:J2_3_0,0.0,10,-0.95,92.5
198.8,myflow.48,-50.76,-1.6,90.0,normal,8.85,49.24,E0_1,0.0,10,-2.2,49.24
198.8,myflow.49,-79.03,-1.6,90.0,aggressive,13.36,20.97,E0_1,0.0,2,4.53,20.97
198.9,myflow.36,-11.49,-1.6,90.0,normal,0.0,88.51,E0_1,0.0,10,0.0,88.51
198.9,myflow.37,-19.18,-1.6,90.0,normal,0.0,80.82,E0_1,0.0,10,0.0,80.82
198.9,myflow.38,-27.12,-1.6,90.0,speeder,0.0,72.88,E0_1,0.0,10,0.0,72.88
198.9,myflow.40,4.8,-20.24,0.0,aggressive,0.0,79.76,-E3_0,0.0,0,0.0,79.76
198.9,myflow.41,4.8,49.34,0.0,normal,14.79,38.94,-E2_0,0.0,0,-0.1,38.94
198.9,myflow.42,80.0,-1.6,90.0,normal,10.67,69.6,E1_1,0.0,0,-0.12,69.6
198.9,myflow.43,1.6,-20.92,0.0,normal,5.89,79.08,-E3_1,0.0,0,2.4,79.08
198.9,myflow.44,4.8,20.17,0.0,speeder,13.25,9.77,-E2_0,0.0,0,-0.09,9.77
198.9,myflow.45,1.6,-34.28,0.0,normal,2.51,65.72,-E3_1,0.0,0,1.45,65.72
198.9,myflow.46,11.53,4.8,270.0,speeder,0.05,88.47,-E1_0,0.0,8,-0.04,88.47
198.9,myflow.47,-1.17,7.41,175.07,speeder,1.28,3.02,:J2_3_0,0.0,10,-0.89,92.62
198.9,myflow.48,-49.89,-1.6,90.0,normal,8.62,50.11,E0_1,0.0,10,-2.33,50.11
198.9,myflow.49,-77.65,-1.6,90.0,aggressive,13.8,22.35,E0_1,0.0,2,4.46,22.35
199.0,myflow.36,-11.49,-1.6,90.0,normal,0.0,88.51,E0_1,0.0,10,0.0,88.51
199.0,myflow.37,-19.18,-1.6,90.0,normal,0.0,80.82,E0_1,0.0,10,0.0,80.82
199.0,myflow.38,-27.12,-1.6,90.0,speeder,0.0,72.88,E0_1,0.0,10,0.0,72.88
199.0,myflow.40,4.8,-20.24,0.0,aggressive,0.0,79.76,-E3_0,0.0,0,0.0,79.76
199.0,myflow.41,4.8,50.82,0.0,normal,14.78,40.42,-E2_0,0.0,0,-0.1,40.42
199.0,myflow.42,81.07,-1.6,90.0,normal,10.66,70.67,E1_1,0.0,0,-0.07,70.67
199.0,myflow.43,1.6,-20.31,0.0,normal,6.09,79.69,-E3_1,0.0,0,2.08,79.69
199.0,myflow.44,4.8,21.5,0.0,speeder,13.24,11.1,-E2_0,0.0,0,-0.13,11.1
199.0,myflow.45,1.6,-34.02,0.0,normal,2.66,65.98,-E3_1,0.0,0,1.49,65.98
199.0,myflow.46,11.52,4.8,270.0,speeder,0.05,88.48,-E1_0,0.0,8,-0.03,88.48
199.0,myflow.47,-1.15,7.29,174.88,speeder,1.2,3.14,:J2_3_0,0.0,10,-0.83,92.74
199.0,myflow.48,-49.06,-1.6,90.0,normal,8.38,50.94,E0_1,0.0,10,-2.42,50.94
199.0,myflow.49,-76.26,-1.6,90.0,aggressive,13.93,23.74,E0_1,0.0,2,1.27,23.74
199.1,myflow.36,-11.49,-1.6,90.0,normal,0.0,88.51,E0_1,0.0,10,0.0,88.51
199.1,myflow.37,-19.18,-1.6,90.0,normal,0.0,80.82,E0_1,0.0,10,0.0,80.82
199.1,myflow.38,-27.12,-1.6,90.0,speeder,0.0,72.88,E0_1,0.0,10,0.0,72.88
199.1,myflow.40,4.8,-20.24,0.0,aggressive,0.0,79.76,-E3_0,0.0,0,0.0,79.76
199.1,myflow.41,4.8,52.29,0.0,normal,14.76,41.89,-E2_0,0.0,0,-0.17,41.89
199.1,myflow.42,82.13,-1.6,90.0,normal,10.64,71.73,E1_1,0.0,0,-0.21,71.73
199.1,myflow.43,1.6,-19.68,0.0,normal,6.3,80.32,-E3_1,0.0,0,2.07,80.32
199.1,myflow.44,4.8,22.82,0.0,speeder,13.21,12.42,-E2_0,0.0,0,-0.29,12.42
199.1,myflow.45,1.6,-33.74,0.0,normal,2.82,66.26,-E3_1,0.0,0,1.53,66.26
199.1,myflow.46,11.52,4.8,270.0,speeder,0.05,88.48,-E1_0,0.0,8,-0.03,88.48
199.1,myflow.47,-1.14,7.18,174.69,speeder,1.12,3.26,:J2_3_0,0.0,10,-0.78,92.86
199.1,myflow.48,-48.25,-1.6,90.0,normal,8.09,51.75,E0_1,0.0,10,-2.89,51.75
199.1,myflow.49,-74.85,-1.6,90.0,aggressive,14.06,25.15,E0_1,0.0,2,1.26,25.15
199.2,myflow.36,-11.49,-1.6,90.0,normal,0.0,88.51,E0_1,0.0,10,0.0,88.51
199.2,myflow.37,-19.18,-1.6,90.0,normal,0.0,80.82,E0_1,0.0,10,0.0,80.82
199.2,myflow.38,-27.12,-1.6,90.0,speeder,0.0,72.88,E0_1,0.0,10,0.0,72.88
199.2,myflow.40,4.8,-20.24,0.0,aggressive,0.0,79.76,-E3_0,0.0,0,0.0,79.76
199.2,myflow.41,4.8,53.77,0.0,normal,14.74,43.37,-E2_0,0.0,0,-0.23,43.37
199.2,myflow.42,83.2,-1.6,90.0,normal,10.62,72.8,E1_1,0.0,0,-0.19,72.8
199.2,myflow.43,1.6,-19.03,0.0,normal,6.51,80.97,-E3_1,0.0,0,2.05,80.97
199.2,myflow.44,4.8,24.14,0.0,speeder,13.18,13.74,-E2_0,0.0,0,-0.29,13.74
199.2,myflow.45,1.6,-33.44,0.0,normal,2.97,66.56,-E3_1,0.0,0,1.58,66.56
199.2,myflow.46,11.51,4.8,270.0,speeder,0.04,88.49,-E1_0,0.0,8,-0.03,88.49
199.2,myflow.47,-1.12,7.07,174.52,speeder,1.05,3.36,:J2_3_0,0.0,10,-0.73,92.96
199.2,myflow.48,-47.47,-1.6,90.0,normal,7.8,52.53,E0_1,0.0,10,-2.89,52.53
199.2,myflow.49,-73.43,-1.6,90.0,aggressive,14.21,26.57,E0_1,0.0,2,1.56,26.57
199.3,myflow.36,-11.49,-1.6,90.0,normal,0.0,88.51,E0_1,0.0,10,0.0,88.51
199.3,myflow.37,-19.18,-1.6,90.0,normal,0.0,80.82,E0_1,0.0,10,0.0,80.82
199.3,myflow.38,-27.12,-1.6,90.0,speeder,0.0,72.88,E0_1,0.0,10,0.0,72.88
199.3,myflow.40,4.8,-20.24,0.0,aggressive,0.0,79.76,-E3_0,0.0,0,0.0,79.76
199.3,myflow.41,4.8,55.24,0.0,normal,14.71,44.84,-E2_0,0.0,0,-0.24,44.84
199.3,myflow.42,84.26,-1.6,90.0,normal,10.6,73.86,E1_1,0.0,0,-0.14,73.86
199.3,myflow.43,1.6,-18.36,0.0,normal,6.7,81.64,-E3_1,0.0,0,1.97,81.64
199.3,myflow.44,4.8,25.46,0.0,speeder,13.18,15.06,-E2_0,0.0,0,0.01,15.06
199.3,myflow.45,1.6,-33.13,0.0,normal,3.14,66.87,-E3_1,0.0,0,1.62,66.87
199.3,myflow.46,11.51,4.8,270.0,speeder,0.04,88.49,-E1_0,0.0,8,-0.03,88.49
199.3,myflow.47,-1.11,6.98,174.36,speeder,0.98,3.46,:J2_3_0,0.0,10,-0.68,93.06
199.3,myflow.48,-46.71,-1.6,90.0,normal,7.53,53.29,E0_1,0.0,10,-2.73,53.29
199.3,myflow.49,-71.99,-1.6,90.0,aggressive,14.38,28.01,E0_1,0.0,2,1.7,28.01
199.4,myflow.36,-11.49,-1.6,90.0,normal,0.0,88.51,E0_1,0.0,10,0.0,88.51
199.4,myflow.37,-19.18,-1.6,90.0,normal,0.0,80.82,E0_1,0.0,10,0.0,80.82
199.4,myflow.38,-27.12,-1.6,90.0,speeder,0.0,72.88,E0_1,0.0,10,0.0,72.88
199.4,myflow.40,4.8,-20.24,0.0,aggressive,0.0,79.76,-E3_0,0.0,0,0.0,79.76
199.4,myflow.41,4.8,56.7,0.0,normal,14.68,46.3,-E2_0,0.0,0,-0.32,46.3
199.4,myflow.42,85.32,-1.6,90.0,normal,10.6,74.92,E1_1,0.0,0,-0.08,74.92
199.4,myflow.43,1.6,-17.67,0.0,normal,6.89,82.33,-E3_1,0.0,0,1.83,82.33
199.4,myflow.44,4.8,26.77,0.0,speeder,13.18,16.37,-E2_0,0.0,0,-0.02,16.37
199.4,myflow.45,1.6,-32.8,0.0,normal,3.28,67.2,-E3_1,0.0,0,1.48,67.2
199.4,myflow.46,11.5,4.8,270.0,speeder,0.04,88.5,-E1_0,0.0,8,-0.03,88.5
199.4,myflow.47,-1.1,6.89,174.21,speeder,0.92,3.55,:J2_3_0,0.0,10,-0.64,93.15
199.4,myflow.48,-45.99,-1.6,90.0,normal,7.25,54.01,E0_1,0.0,10,-2.77,54.01
199.4,myflow.49,-70.54,-1.6,90.0,aggressive,14.55,29.46,E0_1,0.0,2,1.68,29.46
199.5,myflow.36,-11.49,-1.6,90.0,normal,0.0,88.51,E0_1,0.0,10,0.0,88.51
199.5,myflow.37,-19.18,-1.6,90.0,normal,0.0,80.82,E0_1,0.0,10,0.0,80.82
199.5,myflow.38,-27.12,-1.6,90.0,speeder,0.0,72.88,E0_1,0.0,10,0.0,72.88
199.5,myflow.40,4.8,-20.24,0.0,aggressive,0.0,79.76,-E3_0,0.0,0,0.0,79.76
199.5,myflow.41,4.8,58.17,0.0,normal,14.65,47.77,-E2_0,0.0,0,-0.32,47.77
199.5,myflow.42,86.37,-1.6,90.0,normal,10.58,75.97,E1_1,0.0,0,-0.21,75.97
199.5,myflow.43,1.6,-16.97,0.0,normal,7.05,83.03,-E3_1,0.0,0,1.64,83.03
199.5,myflow.44,4.8,28.09,0.0,speeder,13.17,17.69,-E2_0,0.0,0,-0.13,17.69
199.5,myflow.45,1.6,-32.45,0.0,normal,3.44,67.55,-E3_1,0.0,0,1.51,67.55
199.5,myflow.46,11.5,4.8,270.0,speeder,0.04,88.5,-E1_0,0.0,8,-0.02,88.5
199.5,myflow.47,-1.08,6.8,174.07,speeder,0.86,3.64,:J2_3_0,0.0,10,-0.6,93.24
199.5,myflow.48,-45.3,-1.6,90.0,normal,6.94,54.7,E0_1,0.0,10,-3.06,54.7
199.5,myflow.49,-69.08,-1.6,90.0,aggressive,14.52,30.92,E0_1,0.0,2,-0.29,30.92
199.6,myflow.36,-11.49,-1.6,90.0,normal,0.0,88.51,E0_1,0.0,10,0.0,88.51
199.6,myflow.37,-19.18,-1.6,90.0,normal,0.0,80.82,E0_1,0.0,10,0.0,80.82
199.6,myflow.38,-27.12,-1.6,90.0,speeder,0.0,72.88,E0_1,0.0,10,0.0,72.88
199.6,myflow.40,4.8,-20.24,0.0,aggressive,0.0,79.76,-E3_0,0.0,0,0.0,79.76
199.6,myflow.41,4.8,59.63,0.0,normal,14.61,49.23,-E2_0,0.0,0,-0.4,49.23
199.6,myflow.42,87.43,-1.6,90.0,normal,10.55,77.03,E1_1,0.0,0,-0.23,77.03
199.6,myflow.43,1.6,-16.25,0.0,normal,7.2,83.75,-E3_1,0.0,0,1.44,83.75
199.6,myflow.44,4.8,29.41,0.0,speeder,13.17,19.01,-E2_0,0.0,0,0.03,19.01
199.6,myflow.45,1.6,-32.09,0.0,normal,3.59,67.91,-E3_1,0.0,0,1.52,67.91
199.6,myflow.46,11.5,4.8,270.0,speeder,0.03,88.5,-E1_0,0.0,8,-0.02,88.5
199.6,myflow.47,-1.07,6.72,173.94,speeder,0.8,3.72,:J2_3_0,0.0,10,-0.56,93.32
199.6,myflow.48,-44.63,-1.6,90.0,normal,6.63,55.37,E0_1,0.0,10,-3.17,55.37
199.6,myflow.49,-67.63,-1.6,90.0,aggressive,14.51,32.37,E0_1,0.0,2,-0.14,32.37
199.7,myflow.36,-11.49,-1.6,90.0,normal,0.0,88.51,E0_1,0.0,10,0.0,88.51
199.7,myflow.37,-19.18,-1.6,90.0,normal,0.0,80.82,E0_1,0.0,10,0.0,80.82
199.7,myflow.38,-27.12,-1.6,90.0,speeder,0.0,72.88,E0_1,0.0,10,0.0,72.88
199.7,myflow.40,4.8,-20.24,0.0,aggressive,0.0,79.76,-E3_0,0.0,0,0.0,79.76
199.7,myflow.41,4.8,61.09,0.0,normal,14.58,50.69,-E2_0,0.0,0,-0.32,50.69
199.7,myflow.42,88.48,-1.6,90.0,normal,10.53,78.08,E1_1,0.0,0,-0.26,78.08
199.7,myflow.43,1.6,-15.51,0.0,normal,7.35,84.49,-E3_1,0.0,0,1.58,84.49
199.7,myflow.44,4.8,30.73,0.0,speeder,13.17,20.33,-E2_0,0.0,0,0.0,20.33
199.7,myflow.45,1.6,-31.72,0.0,normal,3.74,68.28,-E3_1,0.0,0,1.49,68.28
199.7,myflow.46,11.49,4.8,270.0,speeder,0.03,88.51,-E1_0,0.0,8,-0.05,88.51
199.7,myflow.47,-1.06,6.65,173.82,speeder,0.75,3.79,:J2_3_0,0.0,10,-0.52,93.39
199.7,myflow.48,-44.0,-1.6,90.0,normal,6.32,56.0,E0_1,0.0,10,-3.1,56.0
199.7,myflow.49,-66.18,-1.6,90.0,aggressive,14.52,33.82,E0_1,0.0,2,0.16,33.82
199.8,myflow.36,-11.49,-1.6,90.0,normal,0.0,88.51,E0_1,0.0,10,0.0,88.51
199.8,myflow.37,-19.18,-1.6,90.0,normal,0.0,80.82,E0_1,0.0,10,0.0,80.82
199.8,myflow.38,-27.12,-1.6,90.0,speeder,0.0,72.88,E0_1,0.0,10,0.0,72.88
199.8,myflow.40,4.8,-20.24,0.0,aggressive,0.0,79.76,-E3_0,0.0,0,0.0,79.76
199.8,myflow.41,4.8,62.54,0.0,normal,14.55,52.14,-E2_0,0.0,0,-0.27,52.14
199.8,myflow.42,89.53,-1.6,90.0,normal,10.53,79.13,E1_1,0.0,0,0.04,79.13
199.8,myflow.43,1.6,-14.76,0.0,normal,7.48,85.24,-E3_1,0.0,0,1.31,85.24
199.8,myflow.44,4.8,32.05,0.0,speeder,13.2,21.65,-E2_0,0.0,0,0.24,21.65
199.8,myflow.45,1.6,-31.33,0.0,normal,3.89,68.67,-E3_1,0.0,0,1.51,68.67
199.8,myflow.46,11.49,4.8,270.0,speeder,0.02,88.51,-E1_0,0.0,8,-0.05,88.51
199.8,myflow.47,-1.05,6.58,173.71,speeder,0.7,3.86,:J2_3_0,0.0,10,-0.49,93.46
199.8,myflow.48,-43.4,-1.6,90.0,normal,6.02,56.6,E0_1,0.0,10,-3.01,56.6
199.8,myflow.49,-64.72,-1.6,90.0,aggressive,14.57,35.28,E0_1,0.0,2,0.46,35.28
199.9,myflow.36,-11.49,-1.6,90.0,normal,0.0,88.51,E0_1,0.0,10,0.0,88.51
199.9,myflow.37,-19.18,-1.6,90.0,normal,0.0,80.82,E0_1,0.0,10,0.0,80.82
199.9,myflow.38,-27.12,-1.6,90.0,speeder,0.0,72.88,E0_1,0.0,10,0.0,72.88
199.9,myflow.40,4.8,-20.24,0.0,aggressive,0.0,79.76,-E3_0,0.0,0,0.0,79.76
199.9,myflow.41,4.8,64.0,0.0,normal,14.53,53.6,-E2_0,0.0,0,-0.26,53.6
199.9,myflow.42,90.59,-1.6,90.0,normal,10.54,80.19,E1_1,0.0,0,0.14,80.19
199.9,myflow.43,1.6,-14.0,0.0,normal,7.62,86.0,-E3_1,0.0,0,1.36,86.0
199.9,myflow.44,4.8,33.37,0.0,speeder,13.24,22.97,-E2_0,0.0,0,0.42,22.97
199.9,myflow.45,1.6,-30.93,0.0,normal,4.05,69.07,-E3_1,0.0,0,1.59,69.07
199.9,myflow.46,11.49,4.8,270.0,speeder,0.02,88.51,-E1_0,0.0,8,-0.05,88.51
199.9,myflow.47,-1.04,6.51,173.6,speeder,0.65,3.93,:J2_3_0,0.0,10,-0.46,93.53
199.9,myflow.48,-42.83,-1.6,90.0,normal,5.73,57.17,E0_1,0.0,10,-2.84,57.17
199.9,myflow.49,-63.26,-1.6,90.0,aggressive,14.65,36.74,E0_1,0.0,2,0.76,36.74
200.0,myflow.36,-11.49,-1.6,90.0,normal,0.0,88.51,E0_1,0.0,10,0.0,88.51
200.0,myflow.37,-19.18,-1.6,90.0,normal,0.0,80.82,E0_1,0.0,10,0.0,80.82
200.0,myflow.38,-27.12,-1.6,90.0,speeder,0.0,72.88,E0_1,0.0,10,0.0,72.88
200.0,myflow.40,4.8,-20.24,0.0,aggressive,0.0,79.76,-E3_0,0.0,0,0.0,79.76
200.0,myflow.41,4.8,65.45,0.0,normal,14.5,55.05,-E2_0,0.0,0,-0.24,55.05
200.0,myflow.42,91.64,-1.6,90.0,normal,10.53,81.24,E1_1,0.0,0,-0.16,81.24
200.0,myflow.43,1.6,-13.23,0.0,normal,7.73,86.77,-E3_1,0.0,0,1.09,86.77
200.0,myflow.44,4.8,34.7,0.0,speeder,13.27,24.3,-E2_0,0.0,0,0.26,24.3
200.0,myflow.45,1.6,-30.51,0.0,normal,4.21,69.49,-E3_1,0.0,0,1.59,69.49
200.0,myflow.46,11.49,4.8,270.0,speeder,0.01,88.51,-E1_0,0.0,8,-0.05,88.51
200.0,myflow.47,-1.03,6.45,173.5,speeder,0.61,3.99,:J2_3_0,0.0,10,-0.43,93.59
200.0,myflow.48,-42.28,-1.6,90.0,normal,5.46,57.72,E0_1,0.0,10,-2.76,57.72
200.0,myflow.49,-61.79,-1.6,90.0,aggressive,14.69,38.21,E0_1,0.0,2,0.48,38.21
200.0,myflow.50,-94.9,-4.8,90.0,violator,0.0,5.1,E0_0,0.0,0,0.0,5.1
200.1,myflow.36,-11.49,-1.6,90.0,normal,0.0,88.51,E0_1,0.0,10,0.0,88.51
200.1,myflow.37,-19.18,-1.6,90.0,normal,0.0,80.82,E0_1,0.0,10,0.0,80.82
200.1,myflow.38,-27.12,-1.6,90.0,speeder,0.0,72.88,E0_1,0.0,10,0.0,72.88
200.1,myflow.40,4.8,-20.24,0.0,aggressive,0.0,79.76,-E3_0,0.0,0,0.0,79.76
200.1,myflow.41,4.8,66.89,0.0,normal,14.49,56.49,-E2_0,0.0,0,-0.14,56.49
200.1,myflow.42,92.69,-1.6,90.0,normal,10.51,82.29,E1_1,0.0,0,-0.2,82.29
200.1,myflow.43,1.6,-12.44,0.0,normal,7.87,87.56,-E3_1,0.0,0,1.37,87.56
200.1,myflow.44,4.8,36.02,0.0,speeder,13.27,25.62,-E2_0,0.0,0,-0.0,25.62
200.1,myflow.45,1.6,-30.07,0.0,normal,4.36,69.93,-E3_1,0.0,0,1.58,69.93
200.1,myflow.46,11.49,4.8,270.0,speeder,0.01,88.51,-E1_0,0.0,8,-0.05,88.51
200.1,myflow.47,-1.03,6.4,173.41,speeder,0.57,4.04,:J2_3_0,0.0,10,-0.4,93.64
200.1,myflow.48,-41.76,-1.6,90.0,normal,5.17,58.24,E0_1,0.0,10,-2.9,58.24
